Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Jamaica,JAM,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,,10090000,12600000,3450000,4000000,9870000,10220000,9760000,16060000,13270000,10500000,22170000,16950000,18920000,25860000,24110000,25840000,33010000,121860000,122270000,125250000,153960000,179500000,180290000,170060000,168570000,177170000,167010000,192100000,261530000,270620000,159420000,118270000,99730000,115460000,108500000,58510000,71980000,19470000,-22350000,8700000,54000000,24020000,6160000,82810000,39770000,37190000,28080000,85880000,149970000,139380000,39390000,28060000,71590000,95990000,59070000,26840000,
Jamaica,JAM,"PPG, private creditors (NTR, current US$)",DT.NTR.PRVT.CD,,,,,,,,,,,-10026000,-4169000,22098000,91030000,118169000,99405000,2684000,-51918000,-52384000,-70417000,-103137000,-50569000,-49105000,-11198000,-46212000,-37884000,-84113000,-57529000,-61891000,-51049000,-72996000,-87629000,-32035000,-12345000,-76007000,-44342000,10155000,-45075000,225560000,-98138000,431477000,590068000,-141177000,-333844000,484721000,364660000,160881000,17731000,-172445000,-788874000,-303116000,-157533000,-738643000,-444199000,201303000,1153621000,-662804000,
Jamaica,JAM,"PPG, other private creditors (NTR, current US$)",DT.NTR.PROP.CD,,,,,,,,,,,0,224000,2093000,16018000,411000,1823000,57919000,-10770000,-9306000,13269000,-26319000,-13238000,-6840000,95389000,8349000,18186000,-23061000,997000,-26449000,-8102000,-51426000,-73133000,-8954000,-34693000,-77367000,-5976000,2716000,-16358000,3779000,7301000,-17790000,139000,1252000,-6123000,-15545000,-9026000,-9707000,5420000,-8874000,2134000,3022000,-7011000,-8206000,-7177000,-6510000,-3277000,-2109000,
Jamaica,JAM,"PNG, commercial banks and other creditors (NTR, current US$)",DT.NTR.PNGC.CD,,,,,,,,,,,-53100000,-48000000,-52700000,-50500000,-12900000,-45900000,-497800000,19800000,-438100000,-31600000,8200000,-45300000,21400000,19700000,-11000000,-8500000,-6500000,-10500000,-10900000,-12157000,-10831000,-8538000,-2224000,-1800000,-7040000,44000000,-11000000,56687000,-16625000,-20574000,-19679000,-18884000,-18090000,-9731000,18219000,-6583000,-14638000,-27071000,-10945000,-9492000,-8929000,33107000,14712000,-4485000,746188000,-42589000,-5064000,
Jamaica,JAM,"PNG, bonds (NTR, current US$)",DT.NTR.PNGB.CD,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54304000,-4640000,-4640000,-4640000,-4640000,-4640000,-57320000,0,0,0,0,279188000,385050000,1219413000,-190537000,861134000,734862000,-405504000,1074161000,858750000,-201250000,-1807469000,-79938000,
Jamaica,JAM,"PPG, commercial banks (NTR, current US$)",DT.NTR.PCBK.CD,,,,,,,,,,,-2666000,5621000,16430000,89775000,123723000,106152000,-42453000,-34834000,-23825000,-71622000,-66393000,-35034000,-33973000,-106147000,-50348000,-56070000,-60949000,-58526000,-35442000,-42947000,-21570000,-14496000,-23081000,22348000,-11140000,-49049000,-43403000,-25908000,-25389000,-11131000,-41016000,-86985000,-15078000,39188000,65876000,19991000,45531000,-10951000,16668000,-42367000,136548000,-38163000,-48660000,-56123000,-28772000,-57570000,-88120000,
Jamaica,JAM,"PPG, bonds (NTR, current US$)",DT.NTR.PBND.CD,,,,,,,,,,,-7360000,-10014000,3575000,-14763000,-5965000,-8570000,-12782000,-6314000,-19253000,-12064000,-10425000,-2297000,-8292000,-440000,-4213000,0,-103000,0,0,0,0,0,0,0,12500000,10683000,50842000,-2809000,247170000,-94308000,490283000,676914000,-127351000,-366909000,434390000,353695000,125057000,23262000,-180239000,-748641000,-442686000,-112359000,-681777000,-380899000,236585000,1214468000,-572575000,
Jamaica,JAM,"PPG, official creditors (NTR, current US$)",DT.NTR.OFFT.CD,,,,,,,,,,,9382000,21218000,6771000,31204000,25056000,30422000,182019000,13839000,78153000,68687000,234648000,282753000,327599000,230153000,184786000,131431000,-168361000,-32381000,-56116000,-27563000,-112924000,44782000,-201437000,-179551000,-275199000,-222425000,-323464000,-362440000,-233670000,-212029000,-84067000,-222699000,-38078000,-212040000,-174544000,-225979000,-101280000,-56609000,-69055000,112000,762996000,109857000,-77135000,87247000,52130000,112872000,-26768000,
Jamaica,JAM,"PPG, multilateral concessional (NTR, current US$)",DT.NTR.MLTC.CD,,,,,,,,,,,0,4185000,4679000,3151000,4089000,2701000,4242000,7372000,9877000,20295000,31114000,25524000,19824000,10592000,1415000,-4234000,-1741000,862000,-265000,3608000,-4352000,-10523000,-14739000,-12324000,-14488000,-4673000,-3889000,-20614000,-8354000,-11869000,2970000,-15548000,2122000,13894000,-381000,12136000,-5509000,2957000,24258000,35863000,47231000,23076000,-2105000,10261000,1262000,-29764000,-34312000,
Jamaica,JAM,"PPG, multilateral (NTR, current US$)",DT.NTR.MLAT.CD,,,,,,,,,,,4993000,6192000,3803000,3225000,3008000,8072000,28570000,19269000,46446000,21419000,65649000,59981000,115219000,46850000,9032000,48357000,-35743000,-11612000,-66388000,-41930000,-77003000,-92494000,-130070000,-53106000,-138135000,-86275000,-110024000,-119585000,-86613000,-26959000,67354000,-42551000,60157000,-118578000,-62412000,-114962000,-123999000,-132349000,6791000,122438000,783729000,115920000,-101485000,82608000,71612000,143601000,31242000,
Jamaica,JAM,"PPG, IDA (NTR, current US$)",DT.NTR.MIDA.CD,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jamaica,JAM,"PPG, IBRD (NTR, current US$)",DT.NTR.MIBR.CD,,,,,,,,,,,4993000,1991000,-1193000,-896000,-1728000,2968000,10743000,4360000,37422000,3580000,37065000,21757000,91770000,20546000,-238000,23398000,-55038000,-33677000,-59242000,-57240000,-84804000,-77800000,-109816000,-45173000,-102242000,-71192000,-80261000,-79606000,-68183000,-35124000,14736000,17974000,19270000,-51642000,-58493000,-40844000,-47081000,-51263000,-53052000,55799000,168952000,79555000,-21340000,109623000,-32366000,64606000,-28262000,
Jamaica,JAM,"Net transfers on external debt, public and publicly guaranteed (PPG) (NTR, current US$)",DT.NTR.DPPG.CD,,,,,,,,,,,-644000,17049000,28869000,122234000,143225000,129827000,184703000,-38079000,25769000,-1730000,131511000,232184000,278494000,218955000,138574000,93547000,-252474000,-89910000,-118007000,-78612000,-185920000,-42847000,-233472000,-191896000,-351206000,-266767000,-313309000,-407515000,-8110000,-310167000,347410000,367369000,-179255000,-545884000,310177000,138681000,59601000,-38878000,-241500000,-788762000,459880000,-47676000,-815778000,-356952000,253433000,1266493000,-689572000,
Jamaica,JAM,"Net transfers on external debt, private nonguaranteed (PNG) (NTR, current US$)",DT.NTR.DPNG.CD,,,,,,,,,,,-53100000,-48000000,-52700000,-50500000,-12900000,-45900000,-497800000,19800000,-438100000,-31600000,8200000,-45300000,21400000,19700000,-11000000,-8500000,-6500000,-10500000,-10900000,-12157000,-10831000,-8538000,-2224000,-1800000,47264000,39360000,-15640000,52047000,-21265000,-25214000,-76999000,-18884000,-18090000,-9731000,18219000,272605000,370412000,1192342000,-201482000,851642000,725933000,-372397000,1088873000,854265000,544938000,-1850058000,-85002000,
Jamaica,JAM,"Net transfers on external debt, long-term (NTR, current US$)",DT.NTR.DLXF.CD,,,,,,,,,,,-53744000,-30951000,-23831000,71734000,130325000,83927000,-313097000,-18279000,-412331000,-33330000,139711000,186884000,299894000,238655000,127574000,85047000,-258974000,-100410000,-128907000,-90769000,-196751000,-51385000,-235696000,-193696000,-303942000,-227407000,-328949000,-355468000,-29375000,-335381000,270411000,348485000,-197345000,-555615000,328396000,411286000,430013000,1153464000,-442982000,62880000,1185813000,-420073000,273095000,497313000,798371000,-583565000,-774574000,
Jamaica,JAM,"Net transfers on external debt, total (NTR, current US$)",DT.NTR.DECT.CD,,,,,,,,,,,-50144000,-34712000,-9445000,87533000,129965000,83567000,-250967000,102468000,-379658000,146948000,74681000,320874000,382204000,397865000,56884000,-57023000,-437475000,-224591000,-314023000,-199780000,-355366000,-135839000,-278572000,-274279000,-150794000,-338599000,-348985000,-293778000,-140796000,-288288000,174434000,424335000,-400196000,-407920000,368272000,-102334000,838526000,1504269000,-729495000,-418563000,2297055000,-479268000,1087147000,230327000,664617000,-540730000,-623684000,
Jamaica,JAM,"PPG, bilateral concessional (NTR, current US$)",DT.NTR.BLTC.CD,,,,,,,,,,,-14000,2190000,1968000,10365000,16401000,12602000,7000000,15024000,52796000,64639000,71808000,69127000,141749000,115423000,125869000,96042000,4030000,64506000,55710000,47524000,71796000,201872000,-1150000,-44093000,-38530000,-30936000,-85363000,-103288000,-78761000,-107767000,-77451000,-85197000,-72385000,-67641000,-86469000,-77024000,50679000,87057000,-68118000,-94699000,-15872000,3515000,52709000,12491000,-15313000,-28325000,-55669000,
Jamaica,JAM,"PPG, bilateral (NTR, current US$)",DT.NTR.BLAT.CD,,,,,,,,,,,4389000,15026000,2968000,27979000,22048000,22350000,153449000,-5430000,31707000,47268000,168999000,222772000,212380000,183303000,175754000,83074000,-132618000,-20769000,10272000,14367000,-35921000,137276000,-71367000,-126445000,-137064000,-136150000,-213440000,-242855000,-147057000,-185070000,-151421000,-180148000,-98235000,-93462000,-112132000,-111017000,22719000,75740000,-75846000,-122326000,-20733000,-6063000,24350000,4639000,-19482000,-30729000,-58010000,
Jamaica,JAM,"Net official flows from UN agencies, WHO (current US$)",DT.NFL.WHOL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamaica,JAM,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,,,,,,,10000,10000,,10000,,10000,10000,20000,10000,30000,60000,100000,120000,130000,220000,120000,220000,380000,420000,120000,160000,60000,190000,60000,50000,60000,70000,110000,20000,,,,30000,,,,,,,20000,110000,,,,370000,1370000,420000,280000,180000,320000,220000,
Jamaica,JAM,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.92933342,8.88228496,7.025176726,7.001990137,5.770313502,2.611447054,2.132419911,2.148884157,2.627953799,2.53767167,,,,,,,,,5.111741993,,,,,,
Jamaica,JAM,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.426359028,2.978335172,1.493995838,1.847991314,1.578612268,0.63572525,0.608365852,0.849159754,1.351054447,1.580331311,,,,,,,,,1.773141202,4.840486443,0.497373622,0.90086697,,,
Jamaica,JAM,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293300000,161400000,97690000,136160000,132210000,55710000,53850000,76300000,124000000,153200000,,,,,,,,,256040000,716400000,71000000,125200000,,,
Jamaica,JAM,"Listed domestic companies, total",CM.MKT.LDOM.NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,49,50,49,48,47,42,42,38,41,,,,,,,,48,50,50,53,59,59,64,71
Jamaica,JAM,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.22800062,33.53118241,21.26630968,26.39237242,27.35747837,24.34379242,28.52936464,39.51631134,51.4108904,62.27485335,,,,,,,,29.44553009,34.68761147,,,,,,
Jamaica,JAM,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1471700000,1817100000,1390570000,1944590000,2291210000,2133300000,2525300000,3550680000,4718500000,6037030000,,,,,,,,3884350000,5008860000,,,,,,
Jamaica,JAM,S&P Global Equity Indices (annual % change),CM.MKT.INDX.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.173999786,-21.26269913,1.899999976,45.58560181,4.341258526,40.04000092,-3.430000067,107.4000015,-14.05064501,-1.547595224,0.322966777,-38.1900045,-15.83186649,22.36149231,28.42879221,-18.50003278,-18.93283654,-4.389354043,74.8622196,22.80599609,59.95299431
Jamaica,JAM,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,2.983806297,2.514080146,2.613020421,3.707164584,3.564218223,3.591735288,3.373276927,2.326420405,3.11345763,6.927835265,4.047824335,3.665970683,4.020049692,4.733289834,4.980157622,4.453211539,6.106104643,4.42545197,9.63437869,9.773904598,9.368892508,8.538428509,8.461501937,8.755497403,9.768119476,11.40333536,12.80769814,14.67745827,15.77383096,15.72262907,16.15834028,16.54768639,15.76614891,15.69500082,15.3615847,14.5818548,14.64940846,15.21464186,16.32486807,16.64377769,17.31122282,17.0761111
Jamaica,JAM,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,88500000,81699996.95,69099998.47,89900001.53,95500000,107000000,111099998.5,84199996.95,73900001.53,145500000,111500000,120500000,153899993.9,208500000,228699996.9,181300003.1,215600006.1,239199996.9,522099975.6,639100000,690300000,715100000,741500000,775000000,877700000,1046600000,1241600000,1379600000,1601198135,1761628767,1923735274,2122091021,2156589500,1889494349,2026445825,2105606761,2168136683,2171887541,2268785014,2361233874,2433422796,2521823125
Jamaica,JAM,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,,,,,,,,,,,,,,,,,47500000,41000000,26500000,48700000,50600000,62700000,74500000,41600000,26100000,92300000,54000000,54700000,76000000,116200000,136200000,135600000,157700000,187200000,457900000,582300000,635500000,642300000,654700000,681000000,789500000,939900000,1130600000,1269500000,1465796250,1621224596,1769389769,1964319819,2021491739,1790309454,1906183865,2025059672,2042468724,2064938747,2157039382,2226016409,2291522217,
Jamaica,JAM,"Secondary income receipts (BoP, current US$)",BX.TRF.CURR.CD,,,,,,,,,,,,,,,,,94200000,92300000,93300000,152700000,162700000,199300000,224077494.9,178298346.2,181628616,297153811,211222057.1,218567917.6,588694105.5,523985650.7,314901344,294800000,387200000,415900000,504200000,669600000,709300000,705700000,727600000,757900000,969400000,1090700000,1337900000,1523500000,1892127845,1935451881,2088460840,2385658496,2488785218,2122040000,2292900762,2283969404,2357480389,2401054554,2466907236,2543004543,2628763988,
Jamaica,JAM,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53867814.94,-13931739.76,140786838.9,92478372.2,76348327.82,
Jamaica,JAM,"Primary income on FDI, payments (current US$)",BX.KLT.DREM.CD.DT,,,,,,,,,,,0,0,0,0,0,0,47800000,30600000,93900000,83400000,113800000,38800000,32300000,41600000,42900000,19000000,34100000,93000000,109500000,108500000,189100000,159400000,56800000,5000000,181900000,229800000,107500000,178800000,184200000,228000000,289900000,300800000,434300000,326300000,361570827.2,453658163.1,375568792.9,532561322.8,376206212.3,231770096.6,126980738.7,111814732,121322713,137996978,161368039,243570649,274195258.2,
Jamaica,JAM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,-0.020229195,-0.298489331,-1.005880532,-1.088644531,1.033809893,-0.386027624,-0.479727958,-0.516675334,0.513994348,-0.428525893,-0.166995443,1.624587838,-0.313454179,1.296263067,3.002902253,3.271747197,4.032974381,1.441232077,2.393370953,2.254222403,2.493213898,2.42744024,4.211922272,5.916456761,4.669822186,6.28131362,4.578009372,7.271703917,5.510462928,5.693308744,7.075225783,6.331069966,10.06390973,4.029998517,1.408282447,1.196386689,2.792762356,3.816099544,4.188806494,6.519949634,5.623212531,
Jamaica,JAM,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,,,,,,-600000,-9700000,-26600000,-26400000,27700000,-11500000,-15800000,-18700000,12200000,-9000000,-4600000,53400000,-12000000,57100000,137900000,133200000,142400000,77900000,129700000,147400000,183700000,203300000,369100000,523700000,419600000,576500000,443800000,683500000,559365888,637901995.9,842342788.3,811902426.3,1376602630,485164640.1,185775630.6,172757165.4,413333448.1,544747561.8,582148741.6,924977863.7,790449854.2,
Jamaica,JAM,"Travel services (% of service exports, BoP)",BX.GSR.TRVL.ZS,,,,,,,,,,,,,,,,,49.97851311,51.05893186,52.69796776,56.82205799,61.1929124,67.0689255,71.37931034,75.06017404,72.84125022,67.7440525,70.4445919,72.26268657,69.28562333,68.97614428,73.190453,78.016329,78.22463768,74.95895105,65.55870828,66.88779022,68.18777701,66.56071576,67.60619069,64.6785281,65.78466703,64.95519241,63.20793198,63.38967035,62.60138049,66.32496417,70.60338491,70.57088705,70.68606688,72.64351263,75.97927332,76.80773,75.09782254,75.27457797,76.39061122,78.48347502,78.89478713,
Jamaica,JAM,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,,,,,,,,,,,,,,,,,32.73743017,33.93646409,34.30623686,31.87606595,27.96356376,22.49477837,19.7464503,18.77244955,20.63040791,21.85397867,19.51957532,17.55820896,19.36584745,19.23752996,17.13102776,12.5188993,11.91123188,11.31126605,14.57911093,15.70185869,13.93969661,14.95673671,15.58969724,15.17893247,16.22155304,18.47654191,19.28085093,22.1870863,21.65047254,19.36228802,17.32804521,16.52129404,16.77708553,12.98465004,11.20722228,10.82165283,8.498328774,8.243579549,7.392561251,6.063891267,5.435018029,
Jamaica,JAM,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,942900000,1007000000,1169800000,1220900000,1421600000,1499800000,1371100000,1332200000,1335200000,1266200000,1411000000,1634200000,1771700000,2009000000,2324700000,2248500000,2295500000,2483090000,3132800000,3540500000,3464700000,3546500000,3540100000,3643300000,3781600000,3569600000,3442360000,3740930000,4168314719,4321921573,5160686256,5589869864,6027059754,4273247559,4247575331,4507787351,4834621202,4608260060,4691935761,4625903186,4727185928,
Jamaica,JAM,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,,,,,,,,,,,0,0,0,400000,0,0,0,0,0,0,4100000,2600000,15300000,2700000,3300000,2000000,3300000,9200000,5100000,3900000,4300000,7000000,6600000,6200000,6400000,5900000,6130000,12000000,9686649,12652016,11959991.65,14948376,16607072.7,9134474.76,4861221.77,3896723.07,4033323.07,4993323.07,6255375.37,5521533.22,5297927.73,
Jamaica,JAM,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,,,,,,,,,,,,,,,,,232700000,217200000,285400000,351800000,400700000,430900000,493000000,540100000,566300000,609500000,753500000,837500000,785300000,876100000,1026500000,992100000,1104000000,1260690000,1480200000,1597900000,1601900000,1698900000,1770400000,1978400000,2025700000,1897000000,1912260000,2137730000,2297132310,2329673014,2648677832,2706554061,2795222625,2650557208,2634015282,2620213778,2755722980,2755115840,2952204894,3058766644,3218018952,
Jamaica,JAM,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,,,,,,,,,,,,,,,,,656400000,737800000,831100000,818200000,962700000,974000000,767400000,685700000,702300000,568600000,589500000,725200000,898400000,1028900000,1190600000,1196700000,1116500000,1105400000,1548000000,1796000000,1721000000,1700300000,1613400000,1499100000,1562800000,1454400000,1309100000,1385600000,1601625808,1664320000,2133613000,2362580537,2743891964,1387723875,1370358549,1666090336,1728499366,1580479634,1448619237,1254861538,1194863504,
Jamaica,JAM,"Insurance and financial services (% of service exports, BoP)",BX.GSR.INSF.ZS,,,,,,,,,,,,,,,,,6.755479158,7.17771639,6.303433777,4.820920978,4.15522835,4.216755628,3.052738337,2.242177375,2.131379128,1.886792453,1.502322495,1.307462687,1.390551382,1.148270745,1.320019484,1.108759198,0.824275362,0.776558869,1.749763545,1.05763815,0.805293714,0.859379599,0.852914596,0.894662353,1.219331589,1.460200316,1.974626881,1.595149996,1.601692956,2.769465019,2.047221373,2.926685467,1.899519613,2.301807383,1.50511713,1.732417674,1.13669286,1.003548716,0.499279404,0.35984115,0.36059883,
